auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,phase,params,val_auc_pr,error
0.9177902712082515,0.7649368890537501,0.8752055244985202,0.7281307708091102,0.7949225312675005,0.48176478772455833,0.6560480774718558,0.0040315019688730545,0.0,0.0,0.0,754.313196211668,217297,0.05087352962731121,0.6253859892525647,0.8992359550561798,1.0,litnet2020,hst,11,0.8192992672203224,225000,False,final_tuned,"{""max_depth"": 10, ""num_trees"": 25, ""window_size"": 500}",0.8651699109427787,
0.8853185464172354,0.5300750698235155,0.6021037061385488,0.5011285137815471,0.5469951474430758,0.5207681216349705,0.6827353715542528,0.012035158891142664,0.0,0.0,1.0,770.9474062707725,223933,0.03902895214232227,0.6551401270151441,0.91054843185149,1.0,litnet2020,hst,23,0.8121360039081583,225000,False,final_tuned,"{""max_depth"": 10, ""num_trees"": 25, ""window_size"": 500}",0.6693412449895598,
0.8829918966543711,0.25897190795603775,0.2120900585997738,0.846590520484235,0.3392022799830097,0.48981453904153566,0.659032006151615,0.030179314761447328,0.0,0.0,1.0,750.3622167626995,224856,0.041378891329201736,0.6191513825109918,0.8718207718612604,1.0,litnet2020,hst,47,0.751367581827064,225000,False,final_tuned,"{""max_depth"": 10, ""num_trees"": 25, ""window_size"": 500}",0.17108138778322488,
