auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,phase,params,val_auc_pr,error
0.8158708025915828,0.16220662877508596,0.1731203158997502,0.5877162984747966,0.2674572420125434,0.1239544691268163,0.2564007390887753,0.10965372507869885,0.0,1.0,1.0,62.16675660283397,224806,0.025089028273776057,0.2665610952095707,0.4291011381488539,1.0,litnet2020,iforest_asd,11,0.34099933249815434,225000,False,final_tuned,"{""n_estimators"": 50, ""window_size"": 4096}",0.16443782312503835,
0.7707267889862623,0.12604186702016484,0.14351407200442387,0.6745092674919636,0.23667190631037088,0.12268179608565219,0.2526471154678265,0.11730019051075025,0.0,1.0,1.0,67.22978722727682,224848,0.02508239265415187,0.26553654248714254,0.4393373765207798,1.0,litnet2020,iforest_asd,23,0.32963173328104206,225000,False,final_tuned,"{""n_estimators"": 50, ""window_size"": 4096}",0.1217523507815275,
0.8086614883301215,0.14474350175374676,0.16800131276665572,0.7002257027563095,0.2709863553949789,0.12314941143081486,0.25432604487731175,0.10503262715652097,0.0,1.0,1.0,86.89012127305986,224839,0.024552620285754313,0.26780229975102415,0.42444710462680935,1.0,litnet2020,iforest_asd,47,0.33423792294836824,225000,False,final_tuned,"{""n_estimators"": 50, ""window_size"": 4096}",0.13913127727792782,
