dataset,method,phase,params,seed,train_frac,n_train,n_val,val_auc_pr,val_auc_roc,error,wall_s
litnet2020,rrcf,grid,"{""num_trees"": 100, ""tree_size"": 256}",11,0.4,420000,225000,3.4370811916257416e-05,,,18265.2
