auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,phase,params,val_auc_pr,error
0.8117111519918692,0.42315640071117505,0.46152204890612736,0.9998514238547256,0.6315339457576926,0.16067342874543494,0.19724314817218702,9.90556692861388e-05,0.0,0.0,0.0,3139.3482605001986,239905,0.14068451126376355,5.1992870249864283e-05,1.0,1.0,cicids2017,copod,11,0.12327073772909414,240000,False,final_default,{},0.29102338765216074,
0.8117111519918692,0.42315640071117505,0.46152204890612736,0.9998514238547256,0.6315339457576926,0.16067342874543494,0.19724314817218702,9.90556692861388e-05,0.0,0.0,0.0,3175.122854436609,239905,0.14068451126376355,5.1992870249864283e-05,1.0,1.0,cicids2017,copod,23,0.12327073772909414,240000,False,final_default,{},0.29102338765216074,
0.8117111519918692,0.42315640071117505,0.46152204890612736,0.9998514238547256,0.6315339457576926,0.16067342874543494,0.19724314817218702,9.90556692861388e-05,0.0,0.0,0.0,3157.337585241626,239905,0.14068451126376355,5.1992870249864283e-05,1.0,1.0,cicids2017,copod,47,0.12327073772909414,240000,False,final_default,{},0.29102338765216074,
