dataset,method,phase,params,seed,train_frac,n_train,n_val,val_auc_pr,val_auc_roc,error,wall_s
litnet2020,loda,grid,"{""n_bins"": 10, ""n_random_cuts"": 100}",11,0.4,420000,225000,0.5052252189595335,,,2918.5
