dataset,method,n_runs,auc_pr_mean,auc_pr_ci_low,auc_pr_ci_high,auc_roc_mean,auc_roc_ci_low,auc_roc_ci_high,f1_mean,f1_ci_low,f1_ci_high,precision_mean,precision_ci_low,precision_ci_high,recall_mean,recall_ci_low,recall_ci_high,brier_mean,brier_ci_low,brier_ci_high,ece_10_mean,ece_10_ci_low,ece_10_ci_high,latency_mean_mean,latency_mean_ci_low,latency_mean_ci_high,throughput_eps_mean,throughput_eps_ci_low,throughput_eps_ci_high,score_std_mean,score_std_ci_low,score_std_ci_high,score_min_mean,score_min_ci_low,score_min_ci_high,score_max_mean,score_max_ci_low,score_max_ci_high,score_finite_frac_mean,score_finite_frac_ci_low,score_finite_frac_ci_high
cicids2017,bocpd_slo,1,0.5449978539321754,,,0.880076998984064,,,0.6392301973788622,,,0.6469633437035033,,,0.6316797358646307,,,0.17242391956392553,,,0.17301228971008178,,,0.06102917719810557,,,66.88183196863297,,,0.3893332531184578,,,2.5474571906786837e-14,,,1.0,,,1.0,,
cicids2017,ecod_batch_ref,1,0.418965884610567,,,0.8075728351061373,,,0.6608455997494519,,,0.532445117335352,,,0.8708543128353281,,,0.15970425251078865,,,0.19775687988371962,,,0.03497731596663252,,,4795.007706496904,,,0.13447151305005892,,,0.0,,,1.0,,,1.0,,
cicids2017,hst,1,0.3585041886573327,,,0.7442750526211493,,,0.5725585786958532,,,0.40424055670061015,,,0.9810482872472142,,,0.1916624475230286,,,0.17737170090801352,,,0.004272645018598573,,,12.1938523504241,,,0.15355582670652498,,,0.06117168047608146,,,0.982414702372778,,,1.0,,
cicids2017,loda,1,0.3471812744187183,,,0.7268182595719083,,,0.5358127778655413,,,0.3687166107591005,,,0.9798761865456046,,,0.3274678692852319,,,0.3957583831203918,,,0.006693888479817926,,,26.47777465212098,,,0.09073019355397964,,,0.33238305530095263,,,0.8610505162793541,,,1.0,,
cicids2017,lof_batch_ref,1,0.8631940595820485,,,0.9719028034193008,,,0.8930784829507049,,,0.8813006300630063,,,0.9051754023937267,,,0.2524007274192393,,,0.2524009543740136,,,0.0041771853035724015,,,48.988926036735705,,,0.0022122481108036384,,,9.62227568807464e-19,,,1.0,,,1.0,,
