auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.17590042622600882,0.4628856260967075,0.6399905541953045,1.0,0.7804807808900206,0.3564171180529032,0.3637315318926136,0.0,0.0,0.0,0.0,29.46389380538161,80393,0.12834165331699407,0.154218886396582,0.9971475980773632,1.0,cicids2017,hst,23,0.0574644119935912,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2733.2
