auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s,brier_raw,brier_iso,crc_alpha,crc_tau,elkan_tau,alert_rate,test_fpr
0.880076998984064,0.5449978539321754,0.6469633437035033,0.6316797358646307,0.6392301973788622,0.17242391956392553,0.17301228971008178,0.06102917719810557,0.0,1.0,1.0,197.94189575735632,239693,0.3893332531184578,2.5474571906786837e-14,1.0,1.0,cicids2017,bocpd_slo,11,0.261744966442953,240000,False,22.0601,True,11,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,10226.3,,,,,,,
0.8991845300290038,0.6414394947165107,0.0,0.0,0.0,0.11664620901386911,0.12739683633835633,,,,,197.94189575735632,217539,0.16889040568726346,0.057803468208092484,0.485432081887934,1.0,cicids2017,bocpd_v1_iso_crc,11,0.4854320818879341,240000,False,22.0601,True,11,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,10226.3,0.17242391956392553,0.11664620901386911,0.01,0.4854320818879341,0.09090909090909091,0.0,0.0
0.8991845300290038,0.6414394947165107,0.25256951770204855,0.9999834915394139,0.4032808931912146,0.11664620901386911,0.12739683633835633,1.650846058605035e-05,0.0,0.0,0.0,197.94189575735632,239941,0.16889040568726346,0.057803468208092484,0.485432081887934,1.0,cicids2017,bocpd_v3_iso_elkan,11,0.09090909090909091,240000,False,22.0601,True,11,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,10226.3,0.17242391956392553,0.11664620901386911,0.01,0.4854320818879341,0.09090909090909091,0.9992958333333334,0.9990636756304863
0.880076998984064,0.5449978539321754,0.643809229211777,0.7559059017746595,0.6953689150094536,0.17242391956392553,0.17301228971008178,0.04044510572308724,0.0,0.0,1.0,197.94189575735632,239770,0.3893332531184578,2.5474571906786837e-14,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,11,0.09090909090909091,240000,False,22.0601,True,11,0,1600000,0.21455535714285714,0.21702083333333333,0.2523958333333333,10226.3,0.17242391956392553,0.11664620901386911,0.01,0.4854320818879341,0.09090909090909091,0.29634166666666667,0.14118991221959035
