auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.6415319849384131,0.44171846617159044,0.39999533922662234,1.0,0.5714238155215368,0.263344728664329,0.22459482182176302,0.0,0.0,0.0,0.0,25.044209795497878,128675,0.13940870918834783,0.07438369359884034,0.9855662934309911,1.0,cicids2017,hst,47,0.06921871732661933,128734,False,40.0,False,47,0,858221,0.3999990012550894,0.40000621441277684,0.39999533922662234,5151.2
