auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.8720291800970638,0.9141185195963599,0.8946745023005785,0.7627832909327481,0.8234813145343047,0.6400221676814496,0.6400347386573911,0.19226216435113078,0.0,1.0,2.0,1086.9024220371557,80180,0.0056224113395226824,1.3038831877664791e-20,0.7132410133246293,1.0,cicids2017,lof_batch_ref,11,4.591368030907652e-18,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,93.8
0.6885620062151905,0.6784069222569526,0.7935143446203305,0.8819839589847164,0.8354134667561876,0.43781618232546865,0.4998362314000394,0.10350172215843857,0.0,1.0,2.0,6131.921462839041,80350,0.10274433405699675,0.0,1.0,1.0,cicids2017,ecod_batch_ref,11,0.1230038742488107,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,93.8
