auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.8495242711104175,0.25006512841304,0.21232505831389537,0.989949992717386,0.34965574599799365,0.35750176304923903,0.5286404880896954,0.0013713390145949653,0.0,0.0,0.0,24.659209937562135,207753,0.10439395817468122,0.339879466503553,0.8613670664689971,1.0,cicids2017,loda,23,0.6434479611989826,207841,False,10.0,False,23,0,1385597,0.09989205261893544,0.10140060335163276,0.09909979262994308,8444.6
