auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.3459756579131944,0.5197834361785754,0.6399905541953045,1.0,0.7804807808900206,0.250213829260554,0.17988838528645498,0.0,0.0,0.0,0.0,39.18011408588517,80393,0.06569035764273498,0.3433720321498579,0.86123847641807,1.0,cicids2017,loda,23,0.2548433407143066,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2058.8
