auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.9722122322490974,0.5379653709648973,0.6347315877047027,0.7442242530033885,0.685130919746668,0.04946711857479098,0.049467392920061616,0.007531151581541832,0.0,0.0,0.0,71.83996931063268,194294,0.002442385109655556,6.171397743537422e-19,1.0,1.0,cicids2017,lof_batch_ref,23,3.406743234450453e-17,196902,False,5.0,False,23,0,1312671,0.04995924337419153,0.05072625698324022,0.049461153264060295,2822.6
0.8850898004772715,0.16606560272790122,0.20753610598327724,0.9812095697710237,0.34260719919690236,0.06579072516653364,0.13161989896358417,0.0037531276063386154,0.0,0.0,0.0,2863.5798358436923,196656,0.1438843207507437,0.0,1.0,1.0,cicids2017,ecod_batch_ref,23,0.29896281460325,196902,False,5.0,False,23,0,1312671,0.04995924337419153,0.05072625698324022,0.049461153264060295,2822.6
