auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s,brier_raw,brier_iso,crc_alpha,crc_tau,elkan_tau,alert_rate,test_fpr
0.6912359314132676,0.49317052072272266,0.6253085210577864,0.3099644611888995,0.4144745384195902,0.346250453769857,0.3495897018494798,0.4453024453024453,0.0,2.0,4.0,184.51384984586193,128592,0.3424665492916208,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_slo,23,0.261744966442953,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.40000621441277684,0.39999533922662234,4184.0,,,,,,,
0.7158897604400961,0.5774109797179803,0.0,0.0,0.0,0.2005410238408003,0.08299797162549052,,,,,184.51384984586193,119530,0.13509190614323707,0.16091954022988506,0.5981681975805384,1.0,cicids2017,bocpd_v1_iso_crc,23,0.5981681975805385,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.40000621441277684,0.39999533922662234,4184.0,0.346250453769857,0.2005410238408003,0.01,0.5981681975805385,0.09090909090909091,0.0,0.0
0.7158897604400961,0.5774109797179803,0.39999533922662234,1.0,0.5714238155215366,0.2005410238408003,0.08299797162549052,0.0,0.0,0.0,0.0,184.51384984586193,128675,0.13509190614323707,0.16091954022988506,0.5981681975805384,1.0,cicids2017,bocpd_v3_iso_elkan,23,0.09090909090909091,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.40000621441277684,0.39999533922662234,4184.0,0.346250453769857,0.2005410238408003,0.01,0.5981681975805385,0.09090909090909091,1.0,1.0
0.6912359314132676,0.49317052072272266,0.637122969837587,0.37329345736313674,0.47076399348542186,0.346250453769857,0.3495897018494798,0.38938771094764174,0.0,2.0,3.0,184.51384984586193,128597,0.3424665492916208,8.386565697562796e-05,1.0,1.0,cicids2017,bocpd_v4_raw_elkan,23,0.09090909090909091,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.40000621441277684,0.39999533922662234,4184.0,0.346250453769857,0.2005410238408003,0.01,0.5981681975805385,0.09090909090909091,0.2343592213401277,0.1417381960357841
