auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.3156547504228293,0.518016862119295,0.6399905541953045,1.0,0.7804807808900206,0.3123278006201055,0.2833559853530117,0.0,0.0,0.0,0.0,28.284116053487935,80394,0.10972516511106006,0.11487803219653625,0.9941920305180438,1.0,cicids2017,hst,11,0.0371814608987564,80459,False,64.0,False,11,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,2846.9
