auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.8447253668042171,0.9061149739879657,0.8294877488366704,0.8342881556716447,0.8318810270709888,0.6400719781957226,0.6400741454369194,0.14399246482604344,0.0,1.0,2.0,806.7253608873119,80295,0.009023133766451563,0.0,1.0,1.0,cicids2017,lof_batch_ref,23,2.3372488798859972e-18,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,119.9
0.6901105656504629,0.6789071360878292,0.7947026728365219,0.8938302293515623,0.8413567439607345,0.4493832918122291,0.514596270520834,0.09455392129024931,0.0,1.0,2.0,5547.282177838645,80358,0.09581740852386551,0.0007645017658882088,1.0,1.0,cicids2017,ecod_batch_ref,23,0.11224975021116367,80459,False,64.0,False,23,0,536388,0.6399988281385247,0.6400109373834796,0.6399905541953045,119.9
