auc_roc,auc_pr,precision,recall,f1,brier,ece_10,latency_mean,latency_p50,latency_p95,latency_p99,throughput_eps,burn_rate_alerts,score_std,score_min,score_max,score_finite_frac,dataset,method,seed,threshold,n_test,uses_fallback,level_target_pct,is_natural,resample_seed,n_redraws,n_flows,achieved_train_prev,achieved_val_prev,achieved_test_prev,cell_wall_s
0.6205140743813268,0.44562915480073456,0.39999533922662234,1.0,0.5714238155215368,0.24492213740426672,0.1001071538628302,0.0,0.0,0.0,0.0,21.63039521942825,128675,0.13103191120429505,0.13563627374685283,0.996454682230869,1.0,cicids2017,hst,23,0.11374085664148925,128734,False,40.0,False,23,0,858221,0.3999990012550894,0.40000621441277684,0.39999533922662234,5964.2
